2010-08-31 12:36:37,40.718112,-73.987893,@Kieks77 I feel horrible but I wlda felt guilty if I hadn't gone. now I know better.
2010-08-31 12:39:01,40.718112,-73.987893,@NYC_Eb Thx :-)
2010-08-31 12:46:31,40.714206,-73.994003,@NYC_Eb Then they're mad when they're put in the friend zone or no zone @ all :-D
2010-08-31 12:48:03,40.714206,-73.994003,@Rocker182 U know me so well :-D
2010-08-31 14:19:46,40.713256,-73.983154,@EYEGEEOHDEE Incredible.
2010-08-31 14:24:08,40.713256,-73.983154,@Kieks77 I will. Thx!
2010-08-31 14:38:11,40.713256,-73.983154,@Kieks77 Do u like Lactaid? I just had a cup of it & I'm in love. And 2 believe I wasted my time w/ almond, coconut, & rice milk #yuck
2010-08-31 14:52:48,40.714403,-73.982037,Wasabi 2 the rescue (@ l.e.s. sushi) http://4sq.com/13mHHt
2010-08-31 15:08:19,40.713256,-73.983154,@scoops1227 :-D
2010-08-31 15:20:41,40.713256,-73.983154,@BeccaGo DM me!
2010-08-31 15:37:28,40.713256,-73.983154,@BeccaGo @scoops1227 Well there goes my 1st choice :-p
2010-08-31 15:38:24,40.713256,-73.983154,Watching #MadMen & cringing @ Don Draper losing his touch.
2010-08-31 15:41:50,40.713256,-73.983154,@BeccaGo @scoops1227 Well @ least u're good @ keeping secrets :-(
2010-08-31 15:53:08,40.713256,-73.983154,@Kieks77 I drank their whole milk. Their reduced fat ain't bad. My sis & nephew like it.
2010-08-31 19:12:17,40.713256,-73.983154,@AmbientThought Three-quarters of the time but I'm an avid foodie :-) Y do u ask?
2010-08-31 19:15:59,40.713256,-73.983154,@latinaloca1106 I remember growing up w/ a neighbor's barking dog. Very annoying. One time a neighbor got fed up (cont) http://tl.gd/3e5efr
2010-08-31 21:33:34,40.713256,-73.983154,Bill Cunningham has an ugly smile #rachelmaddowshow
2010-08-31 22:58:14,40.713256,-73.983154,MC Lyte on BET's My Mic Sounds Nice:  "Male rappers have such an amazing amount of power and influence. And (cont) http://tl.gd/3e79qd
2010-08-31 23:00:55,40.713256,-73.983154,@BiancaG27 I cannot wait 4 u 2 go & gt ur lil' Rock & Rolla on :-D
2010-08-31 23:02:38,40.713256,-73.983154,MC Lyte nailed it w/ that quotable
2010-08-31 23:14:44,40.713256,-73.983154,I really wish Latifah, L Boogs, & Nicki Minaj were on hand for My Mic Sounds Nice. Still a very powerful doc nonetheless.
2010-08-31 23:26:38,40.713256,-73.983154,@BiancaG27 "Mate"? Here u go :-D
2010-09-01 00:19:49,40.713256,-73.983154,@TKBarbie12 I'm really feeling ur use of $5 words #NoShade #JustLove :-)
2010-09-01 10:19:08,40.719143,-73.988622,Hope I can go past 45 mins 2day. (@ Ludlow Fitness) http://4sq.com/2Lynrp
2010-09-01 14:19:18,40.717846,-73.984501,It's a scorcher & I'm running errands on foot :-(
